,worker_id,busket_id,product_id,weight,operation,label
0,13,862,20,0.15828369475942658,PUT,True
1,7,100,7,0.20471656611091527,PUT,False
2,4,302,46,0.7562625090592041,PUT,False
3,11,160,68,0.2032413055540281,PUT,True
4,7,863,42,0.6426664340341626,PUT,True
5,3,300,47,0.25596079539414224,PUT,True
6,2,158,71,0.15108036754783782,PUT,True
7,12,650,85,0.18067579302456774,PUT,False
8,0,235,51,0.4946855008163965,PUT,True
9,11,597,70,0.7586411953698496,PUT,False
10,1,26,65,0.7154661907065176,PUT,True
11,2,337,57,0.7411029010960531,PUT,True
12,1,727,2,0.2324443245848157,PUT,True
13,14,496,43,0.1119014839264163,PUT,True
14,2,449,27,0.1583720383026354,PUT,False
15,9,921,81,0.01165294252025717,PUT,False
16,0,646,90,0.09363626850879382,PUT,True
17,4,97,71,0.12237537078456573,PUT,False
18,12,727,78,0.89494811263404,PUT,False
19,6,668,4,0.33919712059660756,PUT,True
20,7,61,45,0.4318949274126771,PUT,True
21,1,761,57,0.12274814409054985,PUT,True
22,1,899,34,0.46259176873165153,PUT,False
23,10,766,83,0.3204900022838031,PUT,False
24,3,362,21,0.343749589873762,PUT,True
25,5,754,22,0.7610571891878506,PUT,True
26,4,914,31,0.3551155986349421,PUT,True
27,9,617,20,0.5961005516071682,PUT,False
28,11,627,26,0.3643208896171582,PUT,False
29,14,850,82,0.6483016241577196,PUT,False
30,5,457,56,0.3779822997309231,PUT,False
31,6,757,99,0.3006453411455827,PUT,False
32,5,583,45,0.25282319513159823,PUT,True
33,10,205,37,0.4434072316838997,PUT,False
34,8,472,41,0.7456928777712859,PUT,False
35,0,881,86,0.22495502913968216,PUT,False
36,5,344,76,0.43270684551018773,PUT,True
37,1,633,8,0.21924262516803808,PUT,True
38,9,703,63,0.12431496202784582,PUT,True
39,0,208,23,0.5953703162955793,PUT,True
40,6,128,12,0.3666360024802363,PUT,False
41,1,763,43,0.8138060924989738,PUT,False
42,5,408,85,0.5849311254556006,PUT,True
43,4,93,8,0.37925046273639446,PUT,True
44,2,138,55,0.18891464790384363,PUT,True
45,4,759,17,0.5285623914621892,PUT,True
46,12,289,77,0.2639575331571818,PUT,True
47,5,355,55,0.7043137658138524,PUT,False
48,11,687,75,0.16095345079454212,PUT,False
49,5,657,76,0.4046600075057981,PUT,True
50,7,432,58,1.0009841504978174,PUT,True
51,4,880,98,0.5410377465789306,PUT,False
52,5,328,33,0.5829579987211553,PUT,True
53,3,636,85,0.095091249453926,PUT,True
54,0,524,92,0.3868657860168587,PUT,False
55,6,428,4,0.5327088662430867,PUT,True
56,10,547,92,0.4532154047878888,PUT,True
57,5,628,76,0.7681435608658285,PUT,False
58,4,756,31,0.9470327093794483,PUT,False
59,9,879,84,0.16421522396581054,PUT,True
60,8,464,5,0.18797453560711977,PUT,True
61,11,777,13,0.6778496428596016,PUT,True
62,11,795,63,0.9422477714043114,PUT,False
63,9,652,94,0.4393323642421683,PUT,False
64,4,304,54,0.26292963389754564,PUT,False
65,13,428,91,0.7975092630119633,PUT,True
66,4,972,54,0.27847599663795647,PUT,False
67,14,179,10,0.19789697682888804,PUT,True
68,4,58,19,0.12505566345178604,PUT,True
69,7,44,36,0.3799560153538938,PUT,True
70,7,224,75,0.1630373579069153,PUT,False
71,12,885,91,0.7897172833410769,PUT,False
72,13,706,35,0.784077185391618,PUT,True
73,12,12,86,0.2094307598859977,PUT,True
74,10,173,81,0.1678898278564596,PUT,True
75,5,881,37,0.6527210229143535,PUT,True
76,3,526,23,0.1212834684479949,PUT,True
77,6,14,92,0.3707650994721493,PUT,False
78,6,177,85,0.16682443292767657,PUT,False
79,10,515,1,0.16638723806465566,PUT,False
80,10,528,74,0.8636565909275793,PUT,True
81,11,617,26,0.3656005907917346,PUT,False
82,9,992,75,0.16218119545343512,PUT,False
83,7,614,49,0.8009826770299017,PUT,True
84,14,650,5,0.5330413276879721,PUT,True
85,8,129,36,0.1553689365677439,PUT,True
86,10,861,92,0.5329527681297722,PUT,True
87,3,667,81,0.01165294252025717,PUT,False
88,5,86,79,0.206868350180933,PUT,False
89,1,457,88,0.024976340274158838,PUT,True
90,5,237,61,0.1561568547296119,PUT,False
91,14,331,3,0.7536733726146128,PUT,True
92,14,299,92,0.4597482437113492,PUT,True
93,6,920,95,0.9895883123365495,PUT,False
94,9,612,77,0.43321639889673924,PUT,True
95,2,173,10,0.26300363837133817,PUT,False
96,2,538,82,0.5291150198105817,PUT,True
97,4,972,61,0.9021648525617032,PUT,True
98,8,463,99,0.31519482080732586,PUT,False
99,3,138,46,0.7146481635400548,PUT,True
100,13,970,6,0.2492814768553546,PUT,True
101,7,825,73,0.5841363716752633,PUT,False
102,13,515,13,0.16969770368765452,PUT,False
103,4,38,24,0.7686185121641411,PUT,False
104,0,769,47,0.23343312354115894,PUT,True
105,3,353,70,0.7368521523057838,PUT,False
106,2,184,92,0.1616296934559827,PUT,True
107,14,171,77,0.05643393642046488,PUT,False
108,8,991,62,0.6048094584278126,PUT,True
109,9,465,10,0.2683147595320222,PUT,False
110,10,874,29,0.26027547488945657,PUT,False
111,10,73,79,0.46274337070187105,PUT,True
112,3,146,93,0.6454360013430217,PUT,False
113,8,192,14,0.09436423164286566,PUT,False
114,12,432,54,0.35877723767290237,PUT,True
115,4,310,61,0.05630800822608499,PUT,True
116,0,754,16,0.3838302134875965,PUT,True
117,6,413,91,0.7887842636344552,PUT,False
118,2,39,10,0.2740049432337614,PUT,False
119,3,342,97,0.736653190283049,PUT,False
120,11,365,4,0.49276846692754345,PUT,True
121,10,39,66,0.19849368640666404,PUT,False
122,13,958,13,0.16950043219950325,PUT,False
123,4,406,42,0.1119014839264163,PUT,True
124,8,152,28,0.5491041135530571,PUT,False
125,2,263,79,0.19496794338574386,PUT,False
126,0,110,39,0.1119014839264163,PUT,False
127,0,216,67,0.3590335409740162,PUT,False
128,1,242,63,0.8366475698508111,PUT,False
129,9,36,5,0.25196402279954566,PUT,True
130,3,424,43,0.28300833034907635,PUT,True
131,5,294,33,0.5267671256954282,PUT,False
132,10,88,9,0.27156733297636115,PUT,True
133,6,188,54,0.5119414793766984,PUT,True
134,11,750,14,0.7517247134776032,PUT,True
135,7,437,47,0.5261026079571673,PUT,False
136,8,790,28,0.5355528532923544,PUT,False
137,10,974,96,0.08908455443952003,PUT,True
138,0,615,96,0.3869998418370511,PUT,False
139,12,328,5,0.5823530053760227,PUT,False
140,6,736,28,0.2655928283750557,PUT,True
141,0,856,82,0.6029795840743386,PUT,False
142,8,769,53,0.7141665501550402,PUT,True
143,1,361,28,0.5297365230922897,PUT,False
144,8,125,47,0.3783184469104,PUT,True
145,5,212,6,0.37844174434456895,PUT,True
146,9,392,57,0.01165294252025717,PUT,True
147,14,295,58,0.2538522477729832,PUT,True
148,0,687,46,0.7578710562633132,PUT,False
149,14,256,69,1.0040870181117652,PUT,False
150,2,649,26,0.36261478986162315,PUT,False
151,10,633,2,0.8853918605306159,PUT,True
152,1,548,69,1.005507289385737,PUT,False
153,11,623,35,0.2504346219011086,PUT,True
154,10,849,94,0.5608548320508948,PUT,True
155,3,206,35,0.11342596868438411,PUT,False
156,6,857,1,0.15848492483290333,PUT,False
157,5,642,9,0.7512416758179008,PUT,True
158,13,230,90,0.7516835536330092,PUT,False
159,6,187,74,0.19411050836079466,PUT,True
160,7,458,45,0.7463156502049015,PUT,True
161,4,348,65,0.23588251491581702,PUT,False
162,3,509,27,0.15911551798272688,PUT,False
163,14,507,12,0.3456093985173406,PUT,False
164,13,807,42,0.43901743922702213,PUT,True
165,4,584,49,0.3923766106469267,PUT,True
