package_id,region_id,weight
0,4,8.282284041017238
1,7,8.614523508496937
2,8,7.090547099903483
3,11,7.940406500864911
4,6,6.893174174188877
5,3,6.192871413298966
6,7,6.944771995930572
7,16,8.240854858311074
8,3,7.089296959602165
9,1,5.471163381846411
10,11,6.018340150246866
11,11,11.067170138254966
12,14,13.090694243029834
13,11,7.203997372035
14,7,10.389922490528752
15,6,10.028954410820544
16,9,9.589695998835863
17,6,7.947754534650283
18,6,9.967283110169795
19,6,13.289283922014393
20,2,11.778362497000941
21,7,5.342533389179829
22,10,9.678528121039994
23,12,4.381526408232355
24,14,10.021534979267923
25,12,13.411685833973527
26,6,4.140366884991155
27,8,8.889731363930887
28,3,12.756291894249493
29,0,9.363106845083845
30,2,6.619097133002286
31,15,7.707879434136787
32,6,8.690152681933974
33,13,11.716205204746554
34,13,10.825236371617194
35,8,9.699029268225951
36,5,5.425965375327802
37,7,6.752959481005333
38,13,7.467397124899262
39,4,6.864366061823151
40,6,6.889753056460949
41,16,5.663602865757552
42,6,9.1602893165622
43,8,8.47755831103152
44,3,7.3538095905150405
45,9,8.405430382796728
46,16,5.536401310791871
47,7,4.813286032933109
48,15,5.716018753712367
49,5,6.476553401880694
50,2,10.634441818540527
51,9,11.71830723724823
52,9,7.104767356621414
53,5,9.080543535375087
54,2,7.348940366019045
55,12,9.282433370665476
56,4,6.407100192320221
57,6,9.783464724510589
58,3,6.540898120422018
59,6,8.299574236724364
60,6,6.267955119599339
61,10,9.426923435060285
62,16,8.938472996751633
63,11,6.286790691713382
64,12,7.45191144033472
65,2,6.402148017172891
66,16,8.005197908798483
67,0,7.889341557973034
68,13,7.477186783934208
69,6,9.627082441499066
70,4,11.144073478738843
71,16,8.236024834706544
72,7,6.052274967763213
73,1,12.540187960978798
74,3,10.707348700734011
75,4,5.270497883364124
76,10,5.712433341560093
77,12,9.414662177834689
78,8,7.48610575593868
79,6,7.942244405919979
80,16,8.952417436994553
81,8,8.801309839693614
82,4,7.365983229977687
83,5,7.522751023317232
84,11,7.72607732025688
85,13,10.34705521814445
86,10,9.577353392092615
87,5,9.334355090786403
88,12,9.221443706850415
89,15,11.912741898413607
90,8,8.649208040600325
91,7,10.154046533218422
92,16,8.813934694838423
93,8,6.724027730152475
94,13,7.033676003114946
95,1,7.510795036629426
96,2,9.248713847317214
97,0,7.5066706511976715
98,10,4.656173939009971
99,5,7.940350960414256
100,7,6.471539477692429
101,1,9.85279654615033
102,9,5.295464050903615
103,6,8.562810718803952
104,4,6.707583889620468
105,4,12.773306411577245
106,4,8.272624065947571
107,16,6.835076221721896
108,0,9.302611030578278
109,4,7.700587096345683
110,4,12.12658019448597
111,3,6.063004666977588
112,5,8.397037652006356
113,0,11.666495949269244
114,6,7.652666784504174
115,14,6.278182942965959
116,14,9.372159066085043
117,14,8.300353121153304
118,7,8.030618966125196
119,16,8.55493305766283
120,15,4.891979426432433
121,4,9.075893925424117
122,13,5.00613396373288
123,8,8.435594722701667
124,8,10.413254540979521
125,2,8.060249965742251
126,11,5.244966482528431
127,6,5.831692664471882
128,2,5.872196115331967
129,2,7.8374085842378545
130,16,10.59601557617028
131,11,5.715857189805382
132,15,8.02608406789741
133,4,11.015431789372713
134,9,6.285280243798359
135,4,13.538954206393154
136,2,6.983267521260038
137,13,9.742976171650572
138,11,6.903975933090391
139,7,7.281105476180433
140,0,5.16858162083818
141,15,5.215651381672308
142,14,10.60876007542557
143,4,5.2462528836537015
144,10,8.822075014923652
145,1,9.595554037058339
146,11,5.08131393099636
147,14,10.700573983175
148,4,8.355192825708846
149,13,8.049019473997426
150,15,8.658326504481666
151,0,7.048471457340762
152,4,12.28913105430859
153,8,7.583470602731511
154,0,7.298636984191043
155,6,10.384261389725479
156,4,5.3563975543159
157,5,7.180300855514628
158,7,7.383161561651057
159,12,9.903516021684387
160,1,8.11628898949813
161,8,3.099359524338958
162,15,9.418280255376212
163,4,10.076002721257641
164,15,9.139502011627075
165,7,5.652100461314338
166,10,9.214813947849713
167,14,7.218881472256607
168,13,10.527468712447865
169,12,12.414851536487134
170,4,7.877188518417
171,9,8.694366333711471
172,7,6.389357274071963
173,12,10.535460061118387
174,5,9.14064656694367
175,6,12.25079667070777
176,14,6.677286178095611
177,10,5.2542717932428475
178,11,10.380858663675655
179,1,9.76560966459234
180,1,3.010271571466392
181,15,4.930396728565602
182,2,9.300828409401511
183,15,9.474373206363923
184,11,8.448682573381097
185,6,10.127325680422764
186,1,10.332736357514536
187,16,9.08395856541257
188,8,9.229980559795857
189,4,6.929411132246908
190,13,10.146786391744456
191,16,10.563651032408279
192,2,5.800792276848091
193,6,10.859455231095664
194,8,6.476154547468106
195,5,4.119858694148122
196,13,12.658835778002484
197,12,9.06778999208192
198,13,11.760690447918414
199,12,11.38788582254339
200,7,10.438406451407284
201,4,4.481146646452209
202,7,5.333053343160433
203,12,6.395257524066918
204,3,5.225290512069252
205,5,5.759787766277228
206,4,6.953841343508572
207,13,7.213032520494702
208,6,5.681853176208069
209,14,10.080989149108444
210,16,11.869372905621791
211,9,8.306808745346908
212,8,4.866564905103672
213,15,4.797346979224253
214,10,6.867503260515357
215,9,9.376031477233175
216,8,9.365834575089623
217,2,11.858921004516814
218,1,7.4439716355345205
219,1,4.7512061852336736
220,12,8.70917503021074
221,9,9.655304934253811
222,14,6.050673131285431
223,2,9.5132490133368
224,15,7.808486193371937
225,9,5.003102173975286
226,6,7.87830638116983
227,11,6.916119666224755
228,16,8.979491340752926
229,1,6.016808390200876
230,1,7.210514476035355
231,13,8.416413114888366
232,9,11.828183517623595
233,3,6.489550879847016
234,8,4.6279877990549325
235,12,9.082946729909304
236,15,6.450754939816284
237,6,9.90451516212798
238,16,5.315053728920065
239,4,6.332769644559409
240,10,8.845491492924248
241,3,10.400900227535754
242,0,10.960238373973965
243,4,5.0261795520443515
244,13,6.944021117586122
245,6,6.923158912963245
246,1,9.569501695476553
247,14,7.170167716478102
248,14,6.439142723218888
249,13,8.828759798068308
250,1,3.6298488996103613
251,10,7.673158648457516
252,10,8.874252127328306
253,10,8.734649449600113
254,8,4.402212275479724
255,10,9.775668766017615
256,1,7.707144162579726
257,3,6.570598730864953
258,16,9.140002159950269
259,7,11.386261991648675
260,5,7.926478118970042
261,15,5.818654033627887
262,3,3.9321315759182514
263,16,6.385048647007263
264,12,7.8254675229869655
265,1,7.675206058672933
266,2,11.153855198525637
267,10,8.673823357275817
268,12,6.176127876706983
269,4,8.187312079720344
270,4,7.386466983544095
271,9,2.935201555493622
272,5,10.775579277695895
273,8,4.958695882841231
274,5,9.957577237835462
275,14,8.715592326347181
276,2,7.66121928042908
277,14,5.6267997328110315
278,11,4.820207297626175
279,0,10.221863610322512
280,3,7.475600086873071
281,16,6.7260283932627765
282,16,10.277283615881288
283,11,11.003284828414984
284,10,11.425346361365799
285,5,10.788376316880973
286,0,7.397654362945363
287,3,5.9607004129853856
288,16,8.257392188996816
289,11,9.697737248312961
290,16,6.468536335227092
291,4,7.129857002388804
292,12,7.463555375885975
293,8,6.295287153844174
294,3,8.684678242712621
295,0,9.683773851853866
296,10,6.902089967288283
297,6,9.542897290707572
298,0,4.162936064289158
299,5,9.136268395442507
300,10,3.4448812960057937
301,11,9.781379223927276
302,1,10.863581198418197
303,10,8.327114177049392
304,5,8.708669773598958
305,13,6.8920703449457
306,4,5.0038135009763876
307,8,6.043681199934639
308,0,9.60489399908917
309,6,13.468464566658756
310,11,10.045643301146498
311,5,7.020596123855006
312,16,5.612222918379864
313,13,10.76764629519796
314,1,7.324107884905825
315,15,5.0889597419886385
316,11,9.539625925224486
317,7,9.077736895112626
318,12,8.067348978240727
319,3,12.358351078391443
320,3,9.418282138942372
321,12,7.791954518716347
322,0,11.319345340001819
323,11,5.273361837858365
324,9,6.502385836289061
325,1,7.84697432025576
326,7,4.710168496728462
327,15,7.148339771925453
328,16,8.537520121126208
329,8,12.339058089020188
330,0,8.409470185425004
331,8,10.934981494302694
332,13,9.266526135056628
333,16,7.353930331987003
334,5,7.633234311075584
335,4,11.024577861425533
336,5,12.573999882627591
337,8,6.17305311134778
338,7,5.302729748382354
339,4,10.788218940307143
340,16,11.138070352120845
341,2,11.482507771282519
342,8,8.838999830652234
343,1,6.970204757971473
344,11,6.749149635589072
345,8,5.3975567571228655
346,1,7.208546711668307
347,11,5.096023019650767
348,14,10.213656523774057
349,8,7.432813271911604
350,16,8.258493807227476
351,12,11.509384413399014
352,5,6.326195494632372
353,15,8.806811861659137
354,11,5.772761584631477
355,6,10.157085149954515
356,6,8.787579330451603
357,14,5.111498818054557
358,2,8.656697827498652
359,10,4.201033666061468
360,8,6.745555245065567
361,8,4.828797284177705
362,1,7.54763604865748
363,5,6.623909198589292
364,14,7.571841448714934
365,1,6.543974944814347
366,12,13.485103456675061
367,7,5.891556031277598
368,5,5.910450919944401
369,6,6.204828202738531
370,7,9.067131457544448
371,3,5.257370859127546
372,7,5.819030967069077
373,4,7.587373810060158
374,3,5.206077640619712
375,6,8.488127609927705
376,15,8.364806332176364
377,6,9.60845587403241
378,14,4.970362288921268
379,16,12.383432075333047
380,12,7.195033363717287
381,8,6.668525682192463
382,7,8.93116730283256
383,9,10.122305152058953
384,15,9.016658957995151
385,10,12.307047705645537
386,7,8.918097771711006
387,12,9.567086634004543
388,8,5.407352482799877
389,7,5.2034330723207995
390,9,6.126882548426954
391,16,2.6673951960642133
392,15,8.935393030657806
393,12,4.652536482962572
394,13,9.051841779251415
395,0,7.430365726707473
396,3,5.915510075140288
397,13,9.176991010936186
