product_id,mean,std,error_margin
0,0.15558054333193427,0.0001907350540161133,0.0043273658706566185
1,0.16155839843077446,0.0072479320526123055,0.08807280813107439
2,0.7900160276650551,0.023460411643981934,0.0582748907127071
3,0.7146407724581391,0.019073505401611332,0.05278553765511915
4,0.5051282014904498,0.006675726890563966,0.025951332842421695
5,0.5832938154078894,0.0009536752700805665,0.0034118611526834266
6,0.3491496291753342,0.0028610258102416994,0.016656318140351244
7,0.2076799655095669,0.007820137214660646,0.0740803930406868
8,0.09302880524938895,0.0022888206481933597,0.049868162581291724
9,0.6910080878288549,0.01220704345703125,0.035151126685997416
10,0.2651169490729468,0.00801087226867676,0.06029460793351224
11,0.3781779007135879,0.010108957862854005,0.052395766773208424
12,0.36066987959080876,0.016021744537353517,0.08771710332646027
13,0.16920214232935782,0.001335145378112793,0.017667178268541306
14,0.09349183116645532,0.0020980855941772464,0.046967754933496045
15,0.5831464228661881,0.01659394969940186,0.05579834056873502
16,0.15679606870609364,0.0030517608642578126,0.03926817057112112
17,0.3330271696461685,0.0028610258102416994,0.01754407457105536
18,0.095091249453926,0.0,0.0016138922106904042
19,0.3559974992527799,0.014305129051208497,0.07931192003155885
20,0.5998528363580916,0.014686599159240725,0.04802387113477276
21,0.2610596468465971,0.0064849918365478525,0.04989641312108432
22,0.4710066947079836,0.01678468475341797,0.0701548144132848
23,0.6196236391346572,0.030517608642578124,0.09653371471938654
24,0.7634221149067362,0.008773812484741211,0.022680975470015952
25,0.2908832388571494,0.011444103240966797,0.07801860908812631
26,0.3651861288517444,0.0017166154861450198,0.010022152564573061
27,0.1546548626229085,0.007438667106628419,0.09463758580198858
28,0.5400998768711242,0.005340581512451172,0.01960822425507617
29,0.26063196466896954,0.0005722051620483398,0.005688642087733609
30,0.7735704136890809,0.036239660263061524,0.0922905288695015
31,0.9424108686197001,0.031662018966674796,0.06598713689496435
32,0.25192725985982467,0.009918222808837892,0.07746268238975156
33,0.5268952518747849,0.021743796157836916,0.0814563870794428
34,0.4610053881214794,0.0036239660263061523,0.015671587818391685
35,0.11070111498238533,0.005340581512451172,0.09769131790805705
36,0.5447104921000844,0.01506806926727295,0.0545780760002069
37,0.461846143697737,0.016975419807434083,0.07216513898672228
38,0.7131931512172469,0.007057196998596192,0.019421883376036276
39,0.1119014839264163,0.0,0.0005361241460215882
40,0.12046186649067092,0.005149846458435059,0.08506597343816556
41,0.7522734727773959,0.026321437454223634,0.06891133203333422
42,0.24429409685916537,0.011062633132934572,0.09013214288346381
43,0.8042237216777696,0.008773812484741211,0.02179911829233703
44,0.8129636019604795,0.03585819015502929,0.0867228615918322
45,0.9074284085909367,0.028228787994384767,0.06101349732280236
46,0.754469562605895,0.003242495918273926,0.008578251159617068
47,0.5276513900970974,0.0020980855941772464,0.00839542804560185
48,0.20963803182469165,0.006866461944580079,0.06458672388613279
49,0.5365157393491476,0.004196171188354492,0.015372687955236553
50,0.8696545473439085,0.0244140869140625,0.05519551535108483
51,0.02577653338855812,0.0003814701080322266,0.04250082543065223
52,0.3883176370351811,0.017738360023498538,0.08972531548242968
53,0.43538777237000403,0.020980855941772462,0.09515767502311778
54,0.27639510406528756,0.004768376350402831,0.034242783543193066
55,0.7436790761610927,0.032615694236755366,0.08608994850127819
56,0.3749690440736916,0.009727487754821778,0.05178588294994644
57,0.6435615302623584,0.0030517608642578126,0.0094591242968745
58,0.4969195503412992,0.00801087226867676,0.03185302996902861
59,0.8429738449544083,0.020408650779724122,0.04771233188049339
60,0.7328563570378495,0.017547624969482423,0.047363387870993534
61,0.15468615225851623,0.0017166154861450198,0.02378663046737506
62,0.7779742939922173,0.01964571056365967,0.04980420115355887
63,0.8819321364776602,0.03547672004699707,0.07907291314434384
64,0.6063511201079651,0.024223351860046385,0.07840597258011484
65,0.23569582353928253,0.0028610258102416994,0.02534456335113844
66,0.19803853093038926,0.0003814701080322266,0.0043880677524501645
67,0.35292320870666594,0.003433230972290039,0.019882890575329805
68,0.391827233940062,0.0017166154861450198,0.009034034539707482
69,0.9963190390345992,0.011444103240966797,0.022753412344064673
70,0.7526864339927937,0.034713779830932615,0.09077047412676453
71,0.12079814556658475,0.002670290756225586,0.045755351322117215
72,0.6660041938747748,0.010681163024902345,0.03177158092077398
73,0.5854780992102191,0.0019073505401611332,0.006613897985435913
74,0.4320189745684456,0.005149846458435059,0.02360484803799301
75,0.16183283812449978,0.0009536752700805665,0.012448195917442163
76,0.787230895437033,0.012016308403015137,0.029968545708331285
77,0.0562233711248139,0.0003814701080322266,0.017765315512300185
78,0.8894051523821069,0.0064849918365478525,0.014354329717549186
79,0.19978224472864559,0.005531316566467286,0.05482576570178245
80,0.3220398855800327,0.015258804321289064,0.09357915785338834
81,0.01165294252025717,0.0,0.02962301574370473
82,0.6274485857166171,0.03108981380462646,0.0971688975913963
83,0.3149463724628131,0.002670290756225586,0.01726966990710299
84,0.9816844312880155,0.01964571056365967,0.039426346972614906
85,0.1885888994852598,0.008773812484741211,0.09271109509502001
86,0.22495013867129532,0.0005722051620483398,0.006298257057377333
87,0.5414368762475528,0.010490427970886231,0.03823355946944895
88,0.6738166950431764,0.027465847778320313,0.07999272221753433
89,0.1269316633639047,0.0028610258102416994,0.04643616634036723
90,0.7569593611000711,0.027465847778320313,0.07129118283431451
91,0.7869101275837321,0.005340581512451172,0.013376969066436484
92,0.36086405989689896,0.015831009483337405,0.08638882264405567
93,0.6472314136484586,0.015831009483337405,0.04826145562589138
94,0.44826319201199316,0.022125266265869144,0.09746443389919586
95,0.9956342267609453,0.018501300239562993,0.03663456230384251
96,0.3717416913447448,0.014686599159240725,0.07757691912871587
97,0.7962455230641079,0.0402450963973999,0.09909828483076226
98,0.5577159864237734,0.009346017646789552,0.0333269675147293
99,0.3103058843577502,0.01220704345703125,0.07816878459878468
