package_id,region_id,weight
0,1,7.412885117030389
1,19,10.392040390366539
2,49,5.052180779800531
3,13,6.598892544250101
4,3,6.166985106791264
5,26,10.416135939533563
6,26,6.13113113924165
7,30,9.67071983652819
8,45,7.326564380206341
9,9,10.303054803722908
10,28,9.246500394121147
11,49,6.095953510945068
12,46,10.52560677682971
13,16,7.16490173804058
14,2,12.580645022540736
15,15,10.26808191225155
16,15,8.760810279882568
17,11,8.470013048723263
18,34,9.61131887837883
19,10,7.168375696628315
20,23,7.90429529643339
21,26,11.718522870634544
22,33,11.074932682394213
23,26,11.463912441769502
24,23,9.805645304119347
25,26,11.578193129658198
26,18,12.465307797329782
27,4,8.56748900300137
28,28,11.254893940835325
29,42,9.49098896018955
30,42,6.884086473245719
31,7,5.795280076570731
32,29,9.521501293842553
33,20,10.056047809874176
34,23,6.727752651332078
35,20,9.970587467744739
36,32,10.477103909728877
37,39,7.273729300889186
38,3,9.916779071541736
39,21,8.44959882111905
40,6,7.650745536354958
41,35,8.644668364137551
42,49,12.95339258508993
43,11,10.724504081469497
44,18,6.3663518809390816
45,37,8.146326702405842
46,16,7.809406921099414
47,29,6.87400397030084
48,27,8.119639192276237
49,21,11.346708974534824
50,48,7.8138680283513
51,10,8.731918334451274
52,5,6.346168659743896
53,6,5.339675921257701
54,15,11.740387657357882
55,26,9.998942976265145
56,27,6.147026496335533
57,16,6.640164735213522
58,25,9.014751790508992
59,18,9.152097301344574
60,1,8.840213122349642
61,2,12.676936727497592
62,14,6.795679070084878
63,35,10.316805073376425
64,12,7.701756471146683
65,3,5.545130051984237
66,14,8.644750209158971
67,18,6.633797366347839
68,30,8.49042949442724
69,1,6.2818631803867415
70,40,9.189850100407597
71,31,8.980774743656667
72,15,6.613857853383747
73,46,9.3867192354711
74,43,11.689112310526838
75,31,8.897195812736538
76,42,9.92191859472556
77,28,7.3464617303234965
78,22,8.71633712643994
79,37,6.741286717722336
80,1,8.629923977008342
81,0,11.81909563838179
82,49,5.10724614820573
83,34,7.874253413553684
84,28,10.843117152558714
85,42,11.055803139660007
86,7,8.419353395748779
87,16,6.289393495301058
88,38,10.144357128323662
89,37,10.021256905648384
90,1,10.498283867855495
91,27,10.139263361238207
92,35,8.23297286819535
93,10,7.4587118116259115
94,12,7.036509363801969
95,23,7.089198324966705
96,3,11.597172539671506
97,43,7.6262674051480355
98,34,9.735441280211745
99,16,4.041231285440728
100,23,9.333048897247902
101,20,7.633330905376945
102,4,8.568164283295811
103,29,11.672296405487604
104,13,6.719606040925405
105,14,11.249099780331463
106,7,9.464711009531845
107,23,9.14802907268228
108,11,8.726289623500193
109,35,9.670464414718232
110,47,7.602922693053981
111,8,10.93098079933657
112,15,5.470799794314416
113,42,5.408147912070928
114,8,5.911516837524247
115,20,4.23913493250958
116,16,8.56457848797456
117,29,7.471623502307155
118,20,9.428070422784169
119,6,7.800262467348096
120,33,11.758222790454658
121,12,12.1027867908814
122,43,6.877412130412972
123,6,6.1171724670316925
124,0,10.858064921854078
125,5,7.858632893654878
126,45,9.252828848345914
127,41,11.084566052712438
128,28,8.934702728903094
129,2,9.500288715193903
130,25,5.823714449038925
131,18,7.829497900084106
132,28,7.54192645694515
133,47,9.908496570885882
134,24,9.487669561227282
135,14,11.216179045685834
136,0,6.8404397606811145
137,49,5.628341180089237
138,28,7.221661789431549
139,31,6.470313060668585
140,44,5.096894540862186
141,5,7.141344814095123
142,15,11.152202840545238
143,49,6.786190922661487
144,2,7.3146284808556326
145,42,9.052979881554581
146,24,10.609656051589976
147,42,7.991363140338919
148,30,6.558987385124949
149,9,7.270595759160464
150,6,9.780717780621652
151,3,10.584823977830613
152,43,5.391968394933661
153,5,8.214867839491749
154,20,11.480979520791104
155,37,7.5084613501454065
156,25,6.93677338021773
157,16,9.515389411262193
158,15,9.554664903622944
159,26,6.446866834681868
160,29,11.812074899696725
