package_id,region_id,weight
0,21,2.665329772773804
1,1,10.254252046334003
2,47,5.250314125351728
3,44,6.853321716376345
4,25,7.68699453603269
5,35,5.608095906869348
6,22,5.926940598689145
7,36,7.141002770869738
8,7,7.8645076483640795
9,10,2.581677042148464
10,22,5.588277234134391
11,39,5.6402177332446515
12,23,5.152478715151901
13,10,7.198605307897898
14,16,8.116695362342162
15,22,9.379842337401056
16,31,7.4324859294466785
17,16,8.81530121354324
18,1,4.466491364283239
19,42,6.288522165313676
20,19,7.597643906888269
21,44,5.744018049730892
22,46,3.8694315281326865
23,29,7.389662113603731
24,45,7.40188796334858
25,7,5.691830803399795
26,6,7.698843539213922
27,35,6.042399348631787
28,5,5.519481179983865
29,40,8.48986264939857
30,24,4.152783047702126
31,43,6.884428413159626
32,47,6.352716069973418
33,42,8.217737433810203
34,14,10.321063573210672
35,23,5.277241350280061
36,11,6.5317934981827355
37,38,5.646585042820179
38,8,8.127317911864623
39,26,7.454396461022133
40,37,7.928898275523849
41,47,6.4596805445315715
42,5,5.865758099301722
43,39,5.514552714455774
44,8,4.054545789007059
45,2,7.2432169592637425
46,40,7.754333124135652
47,2,5.053572669058568
48,9,9.410023834972133
49,10,6.2025161907021475
50,29,9.003287588628359
51,10,3.3108812532098257
52,35,7.057955534934238
53,19,10.51121270753889
54,27,9.357841376226315
55,27,8.932430266145689
56,30,7.426559022996534
57,11,9.649629150103756
58,27,5.115869476657032
59,37,4.99730141023706
60,46,4.97707588332587
61,43,7.508434860359084
62,7,6.628450499578636
63,7,11.301909482137734
64,17,8.394914822046138
65,42,8.74675035093268
66,16,6.805922156175513
67,22,10.899660787665264
68,4,7.162838955924105
69,47,8.22975742364268
70,47,5.6274979163223415
71,23,4.650721594875291
72,44,4.852598241448043
73,23,8.260489438552005
74,14,4.162553559457907
75,25,4.384909207779784
76,11,3.04969067283183
77,31,5.234030917724257
78,41,4.672475202146362
79,39,5.305627211438945
80,44,4.575211490842275
81,28,5.59643532951916
82,14,3.834537721831293
83,22,9.227339243121145
84,39,8.604712591978437
85,44,8.392119273684514
86,38,4.059354148133495
87,14,8.369446476291975
88,22,7.133686507727135
89,46,8.62349837300105
90,48,5.301300414315159
91,14,9.62873627288626
92,15,5.773201317766107
93,47,8.451933723892573
94,33,9.595013484569048
95,15,5.841829015698233
96,49,6.921645597544095
97,18,6.503469574360182
98,14,7.138551375895102
99,3,4.6678737505078685
100,13,7.090181062083979
101,12,5.988976889935749
102,40,5.577445871567396
103,12,9.653100580461503
104,49,6.852919467441614
105,49,9.314079816081755
106,45,6.207488005591571
107,45,7.163017595628039
108,20,5.785408277118927
109,37,6.711213296578869
110,7,5.337272168456744
111,31,4.838147149842071
112,24,10.409685884057037
113,19,9.336940216541809
114,24,6.369006456098831
115,38,8.98502823139914
116,26,6.320901259405655
117,28,4.392359362346865
118,9,9.013128370920233
119,20,5.396321343907277
120,7,5.0997230764269315
121,43,4.920468278977688
122,6,5.493703806817685
123,20,5.17012836131681
124,30,5.168551364218691
125,13,6.4218320290653965
126,29,5.177255419007646
127,12,6.861142304852079
128,2,7.646068214097518
129,32,3.974848441974284
130,45,8.60926695207462
131,16,8.72390225888825
132,0,7.303741028327848
133,20,9.231088015344408
134,7,4.511527966114167
135,23,6.113800586657762
136,43,5.5633903274965535
137,33,6.139457717083822
138,30,5.199909750131555
139,31,7.802709025155634
140,33,3.700628183854513
141,23,7.122475448401868
142,40,5.792137011409137
143,7,6.904264270527237
144,20,8.029241493748202
145,36,6.0210430655489215
146,32,5.042112549762743
147,22,4.643191923709165
148,36,8.19034066193174
149,30,5.436436320556581
150,21,4.257684665786827
151,14,8.604139578893543
