,worker_id,package_id,filling_id,weight,operation,label
0,14,298,-1,0.5422905774626732,PUT,False
1,14,298,1,0.0,END,False
2,12,367,-1,0.6875675436575961,PUT,False
3,0,639,-1,0.7351942769338161,PUT,False
4,0,639,0,0.0,END,False
5,8,839,-1,0.7520957481678952,PUT,False
6,4,106,-1,0.537761633980188,PUT,False
7,4,106,1,0.0,END,False
8,7,296,-1,0.5348323162203096,PUT,False
9,0,598,-1,0.7334793341594386,PUT,False
10,0,598,0,0.0,END,False
11,3,497,-1,0.5329788991426009,PUT,False
12,1,279,-1,0.539041281358655,PUT,False
13,7,365,-1,0.6938247351109761,PUT,False
14,5,270,-1,0.5463929303917117,PUT,False
15,5,270,1,0.0,END,False
16,2,916,-1,0.5363349083208935,PUT,False
17,4,841,-1,0.6445873540175059,PUT,False
18,6,477,-1,0.5419553690830501,PUT,False
19,0,467,-1,0.7510021531936727,PUT,False
20,1,200,-1,0.541305380702517,PUT,False
21,2,119,-1,0.5290863078007293,PUT,False
22,4,381,-1,0.5405092449927699,PUT,False
23,14,819,-1,0.5370882582663974,PUT,False
24,14,131,-1,0.5551311730972177,PUT,False
25,3,25,-1,0.7079923394695761,PUT,False
26,11,653,-1,0.6969178620292815,PUT,False
27,7,609,-1,0.5361157913365051,PUT,False
28,4,451,-1,0.6785176997209323,PUT,False
29,4,735,-1,0.5305094044184385,PUT,False
30,9,869,-1,0.7335790173038024,PUT,False
31,9,869,0,0.0,END,False
32,2,359,-1,0.5287806533080454,PUT,False
33,10,303,-1,0.7121379356594538,PUT,False
34,12,3,-1,0.5434439763009468,PUT,False
35,1,587,-1,0.6824911093203471,PUT,False
36,9,368,-1,0.5327830884058804,PUT,False
37,0,525,-1,0.7211198331706541,PUT,False
38,6,907,-1,0.710315859415158,PUT,False
39,1,664,-1,0.5371832827582401,PUT,False
40,2,530,-1,0.7092597659323177,PUT,False
41,7,179,-1,0.708544360136198,PUT,False
42,6,241,-1,0.5405817214659207,PUT,False
43,14,853,-1,0.7096313964001747,PUT,False
44,12,56,-1,0.5466451654342926,PUT,False
45,0,125,-1,0.6783088101956285,PUT,False
46,0,925,-1,0.757054701656495,PUT,False
47,9,183,-1,0.7619440901096616,PUT,False
48,6,965,-1,0.5489596037403026,PUT,False
49,4,58,-1,0.5644076030379441,PUT,False
50,7,740,-1,0.7487032839155247,PUT,False
51,13,911,-1,0.5243081521464712,PUT,False
52,0,166,-1,0.7500145343637566,PUT,False
53,13,940,-1,0.5412427888250875,PUT,False
54,6,134,-1,0.7406063134501913,PUT,False
55,6,595,-1,0.7083001166272385,PUT,False
56,3,754,-1,0.5362295312122763,PUT,False
57,3,912,-1,0.5325073157074984,PUT,False
58,0,25,-1,0.5319045015655511,PUT,False
59,13,882,-1,0.7316882355415769,PUT,False
60,9,57,-1,0.5449973847408148,PUT,False
61,9,57,1,0.0,END,False
62,9,849,-1,0.7105931624102876,PUT,False
63,6,117,-1,0.7299209116465434,PUT,False
64,11,825,-1,0.7210328318228594,PUT,False
65,14,462,-1,0.5509746632942415,PUT,False
66,2,444,-1,0.5318287098236317,PUT,False
67,9,161,-1,0.5413707183886017,PUT,False
68,12,278,-1,0.5304947511200446,PUT,False
69,12,142,-1,0.7025249191961078,PUT,True
70,13,402,-1,0.7245697430415249,PUT,False
71,11,453,-1,0.7830258201188861,PUT,False
72,14,957,-1,0.6508755344177369,PUT,False
73,10,276,-1,0.6894254903940706,PUT,False
74,0,358,-1,0.6883599794240867,PUT,False
75,4,186,-1,0.7126561108520202,PUT,False
76,4,186,0,0.0,END,False
77,8,474,-1,0.7783841287576786,PUT,False
78,9,234,-1,0.5344676490762478,PUT,False
79,8,213,-1,0.6925645727829358,PUT,False
80,4,813,-1,0.7040850200349152,PUT,False
81,2,734,-1,0.7253677486959217,PUT,False
82,14,849,-1,0.5412876648565114,PUT,False
83,14,643,-1,0.5403701445492948,PUT,False
84,10,99,-1,0.5411042286954593,PUT,False
85,12,71,-1,0.5443740083980888,PUT,False
86,12,71,1,0.0,END,False
87,8,189,-1,0.5332215141580658,PUT,False
88,14,154,-1,0.7263706402039981,PUT,False
89,5,847,-1,0.5197963257192127,PUT,False
90,6,105,-1,0.556530502238799,PUT,False
91,11,913,-1,0.7302480699820025,PUT,False
92,8,479,-1,0.728207016295744,PUT,False
93,7,145,-1,0.5370897614898507,PUT,False
94,8,660,-1,0.5504292774228992,PUT,False
95,13,256,-1,0.5288504585047195,PUT,False
96,13,256,1,0.0,END,False
97,10,145,-1,0.6876836374666301,PUT,False
98,13,836,-1,0.5382342788611187,PUT,False
99,7,474,-1,0.5446649656728819,PUT,False
100,12,175,-1,0.5363409886849984,PUT,False
101,11,641,-1,0.6697624182238536,PUT,False
102,4,433,-1,0.6829384413033625,PUT,False
103,14,940,-1,0.7385045901682928,PUT,False
104,2,740,-1,0.7114825284047369,PUT,False
105,11,327,-1,0.5354999071019403,PUT,False
106,11,763,-1,0.7617970052343043,PUT,False
107,14,469,-1,0.5390300552216702,PUT,False
108,4,783,-1,0.6926478092779271,PUT,False
109,7,817,-1,0.6651079003809778,PUT,False
110,7,330,-1,0.7171038063355574,PUT,False
111,12,461,-1,0.5328702106241895,PUT,False
112,6,388,-1,0.7500513136823456,PUT,False
113,7,452,-1,0.7296553620381497,PUT,False
114,5,727,-1,0.7081751742220734,PUT,False
115,1,517,-1,0.5287157519833692,PUT,False
116,0,263,-1,0.5304117099668393,PUT,False
117,9,721,-1,0.7270613444992331,PUT,False
118,0,313,-1,0.705027693587822,PUT,False
119,11,103,-1,0.526225698167191,PUT,False
120,2,703,-1,0.6598435299666356,PUT,False
121,9,234,-1,0.5379795427451298,PUT,False
122,10,247,-1,0.6914569799588473,PUT,False
123,11,56,-1,0.7117655387149334,PUT,False
124,7,750,-1,0.7162002871874326,PUT,False
125,8,918,-1,0.5458417819962978,PUT,False
126,11,105,-1,0.5534481776187946,PUT,False
127,8,392,-1,0.5351157595236935,PUT,False
128,0,430,-1,0.6716935835143683,PUT,False
129,10,121,-1,0.7279363237401214,PUT,False
130,2,515,-1,0.7334820667494966,PUT,False
131,8,321,-1,0.5296405981059852,PUT,False
132,8,321,1,0.0,END,False
133,11,876,-1,0.6909761964396309,PUT,False
