,worker_id,busket_id,product_id,weight,operation,label
0,13,63,1,0.3143623502600362,PUT,False
1,6,972,91,0.992129543700204,PUT,False
2,13,900,28,0.33425436088413135,PUT,False
3,8,133,88,0.5964640407719459,PUT,False
4,13,815,8,0.8454065371689409,PUT,False
5,7,12,88,0.5941612601943211,PUT,False
6,0,839,50,0.9880393756276917,PUT,False
7,6,568,8,0.837544110145267,PUT,False
8,14,881,36,0.05653384212957244,PUT,False
9,13,596,75,0.42972769728333243,PUT,False
10,0,563,17,0.2476338530191752,PUT,False
11,4,474,37,0.12843349149075275,PUT,False
12,14,794,17,0.24447771266863433,PUT,False
13,9,108,3,0.6987936716263948,PUT,False
14,11,157,30,0.6280414507877465,PUT,False
15,4,944,39,0.18608506909662603,PUT,False
16,7,569,4,0.04417614328979793,PUT,False
17,6,61,76,0.9467748243018519,PUT,False
18,7,473,36,0.053745102402820315,PUT,False
19,4,790,36,0.05387221423853039,PUT,False
20,2,334,4,0.044319458107883736,PUT,False
21,0,105,22,0.6734803705366484,PUT,False
22,9,79,62,0.2034703845720764,PUT,False
23,14,200,98,0.9904066666861236,PUT,False
24,7,646,44,0.19268722968885055,PUT,False
25,11,82,50,0.9912983168569067,PUT,False
26,10,713,21,0.2180381646665844,PUT,False
27,7,380,4,0.043793807881394614,PUT,False
28,11,520,83,0.07690836400650418,PUT,False
29,14,319,68,0.5203905577256208,PUT,False
30,4,141,65,0.4149257218400375,PUT,False
31,8,733,36,0.056182532849102136,PUT,False
32,4,207,14,0.8801926573941156,PUT,False
33,8,967,41,0.3625407705848441,PUT,False
34,11,315,70,0.5733831970623544,PUT,False
35,11,8,15,0.19599059448540204,PUT,False
36,11,403,24,0.26067198677284487,PUT,False
37,4,115,47,0.46731477242562425,PUT,False
38,11,939,15,0.201404499810531,PUT,False
39,5,81,65,0.37765984711818973,PUT,False
40,5,972,82,0.9051161307764372,PUT,False
41,11,664,92,0.19872940071130848,PUT,False
42,10,126,35,0.6113124981063777,PUT,False
43,10,814,19,0.3559190422844563,PUT,False
44,7,932,14,0.8806829391240053,PUT,False
45,10,939,87,0.6797276585399205,PUT,False
46,4,463,19,0.38159961833824396,PUT,False
47,6,56,55,0.3994899943171477,PUT,False
48,11,568,99,0.8972824850260496,PUT,False
49,4,180,3,0.6836402673275733,PUT,False
50,0,354,96,0.5773115690495748,PUT,False
51,12,611,20,0.3842591567912781,PUT,False
52,12,294,25,0.00959590103697261,PUT,False
53,3,619,39,0.18509945894955887,PUT,False
54,9,860,90,0.17675356223608604,PUT,False
55,14,583,4,0.045279933833931224,PUT,False
56,0,453,72,0.3275659947455932,PUT,False
57,4,153,22,0.6810156722596024,PUT,False
58,2,753,92,0.19375826466950571,PUT,False
59,13,904,30,0.6280414507877465,PUT,False
60,12,296,51,0.7021042247967918,PUT,False
