package_id,region_id,weight
0,6,10.110337018691146
1,15,6.4587523716645805
2,5,6.315828260470345
3,13,7.276018049109079
4,6,7.331037021070035
5,13,7.796073437209952
6,9,9.741976040219887
7,16,4.967987663560026
8,5,6.276515218588236
9,2,5.166658278884107
10,1,5.484211938929037
11,7,6.50468064681936
12,15,7.204425026563953
13,11,6.828309065756008
14,6,13.242524776999034
15,2,3.9830619398495157
16,0,10.730897634665379
17,0,5.0001898821673105
18,5,12.194039346906978
19,8,7.000965267840412
20,5,8.619432490117116
21,9,7.413832911334454
22,4,9.742382735223748
23,16,10.991484398403564
24,15,7.696333480934298
25,1,6.721295113190312
26,6,5.473638687014745
27,7,7.125772710600478
28,2,8.451487845843484
29,5,7.583897563196294
30,3,8.051428497462942
31,0,5.351853685461195
32,2,12.100151743806627
33,5,6.108029425293946
34,6,8.76137949956536
35,3,11.785614145289411
36,16,8.869278180012858
37,10,8.076839112285224
38,9,6.0891703203150245
39,2,10.835354414807394
40,1,5.249308755436726
41,4,6.471269073977485
42,2,10.25139194352628
43,12,10.140812050088782
44,2,9.498407225731018
45,12,7.519207441976027
46,8,4.994428189035345
47,13,3.3406908820562657
48,16,6.694201774343003
49,11,8.527884351193094
50,7,6.3451290568776475
51,2,5.978819288129552
52,13,8.836568652777796
53,5,9.081811717031828
54,16,8.702746199298874
55,6,7.1825710811330215
56,8,5.371534439002795
57,7,13.292696065033102
58,15,6.743264040836162
59,9,7.267854553275665
60,16,8.320064175012863
61,14,9.691185584784074
62,12,8.834251206774686
63,9,7.463959591584727
64,10,3.927092991857279
65,11,8.365753613662807
66,6,6.527700491967967
67,11,7.056358941776682
68,7,8.485987595684488
69,13,9.367060039337883
70,13,10.836435452840355
71,4,8.315897597426874
72,6,9.500288453750251
73,3,9.171339513276674
74,13,11.35689224198919
75,12,6.5431267112905305
76,1,6.525637810715268
77,12,7.076120502596285
78,5,7.042738899552366
79,4,8.313431177920675
80,4,5.399241040717536
81,14,5.545748468755027
82,9,8.187709812830398
83,14,7.0885523833075625
84,5,6.166851892713401
85,13,5.0169920013869875
86,10,5.394163032069099
87,3,8.251681694703558
88,14,5.8889058303946715
89,0,7.043127405893302
90,5,9.12170332979981
91,9,6.882112773618263
92,7,5.9319299332183215
93,16,5.432438433095813
94,14,6.323999864870498
95,9,7.182548998595576
96,11,5.4262803130420805
97,1,8.87088359377693
98,3,4.890787231347133
99,13,10.0067541364289
100,9,6.470533721633159
101,0,5.402456907030342
102,10,6.501335380961898
103,6,5.955820153030245
104,13,8.039921808579033
105,4,5.9453048065025325
106,14,6.758977371982985
107,15,8.457449830786686
108,10,7.244676910826799
109,9,7.526452552607925
110,4,7.256956359032168
111,16,8.126942776462142
112,7,6.139491616887758
113,7,8.170854163774605
114,9,6.3822354777510455
115,11,6.296147123438477
116,1,4.744842585948242
117,12,7.676449144828861
118,8,5.628991646951092
119,3,9.232634213595242
120,6,6.1139449168242415
121,8,6.003022796015751
122,6,7.102764528352963
123,1,7.47907692788616
124,9,9.994396110293593
125,3,9.280729117150624
126,8,10.777401805294271
127,14,5.736518963617303
128,11,5.814099610519295
129,8,9.507823737598526
130,15,8.182478597586902
131,5,5.1616347408093
132,2,5.224779806231644
133,16,6.519017650530279
134,4,5.92167159304305
135,7,9.172888843428192
136,7,8.33648389226236
137,16,8.271204649786997
138,16,3.9907534396174156
139,13,7.122421768205683
140,14,5.672787968603779
141,1,6.710927828038529
142,14,7.241146470323217
143,13,6.948862275666284
144,15,9.607608457479481
145,6,8.644128799597446
146,6,5.4619056618930495
147,15,6.893559378292916
148,5,9.248888993761938
149,3,10.714799637245683
150,3,11.073742565709592
151,4,5.361308602980253
152,16,9.290470263269595
153,4,12.48278816480202
154,0,8.462657999977868
155,9,8.690038410668462
156,5,9.68737876726277
157,4,6.753948076845398
158,4,8.1440205646501
159,5,5.739511705558044
160,9,6.154984923475141
161,6,9.997159023593298
162,5,9.284376410205297
163,9,11.171857834163696
164,8,3.8557484322201963
165,3,11.78719441268993
166,14,7.02073578385228
167,4,6.460899622975885
168,16,6.669546181282349
169,11,9.924796176140449
170,16,9.495713843301127
171,0,5.138521852340915
172,4,8.698018721259432
173,2,5.075382625678308
174,11,10.580973094580443
175,11,6.691192475221821
176,8,10.632674138096583
177,5,5.3978470774750775
178,8,5.615568563146732
179,6,10.673417161477943
180,9,10.058706881247387
181,0,5.7583054039603665
182,2,9.540037029274359
183,2,8.191631998329692
184,13,8.943915204763472
185,7,10.942892928817471
186,9,6.87608206474876
187,13,4.159125402810966
188,1,10.576906836519035
189,8,10.752930426314563
190,8,9.499261336857128
191,7,6.6689582184430565
192,14,7.077659438461083
193,2,9.996480817206216
194,1,7.325384425179768
195,2,10.026231449890838
196,10,6.37443632286528
197,14,7.515886786567618
198,11,5.619965111215433
199,3,7.494856794657144
200,4,8.610241064269026
201,10,5.520192885431556
202,8,3.465741595402862
203,2,5.9793129267371175
204,14,5.591232752271481
205,8,8.109604610402068
206,14,8.28692699935481
207,14,6.828197399151299
208,8,6.165584323419816
209,9,9.185166267664247
210,1,10.275340296023678
211,10,6.102963254560479
212,10,7.559734981027087
213,2,7.590415481622252
214,11,10.64973192614059
215,1,7.042993157288659
216,5,7.9660982336218575
217,16,8.772238171703819
218,14,10.54911544226973
219,14,6.338053269749331
220,15,6.577206021872396
221,9,10.240386116410228
222,14,8.868564922476052
223,6,4.758615619658217
224,16,9.478683357209746
225,2,8.427284163087007
226,16,11.105773487578764
227,15,8.865971917338266
228,7,8.344091564688018
229,14,5.291426127149202
230,16,7.611617431280751
231,8,5.793067780820534
232,3,5.87310203893378
233,9,10.76718189689099
234,9,6.679663166443065
235,16,6.211482319797311
236,8,9.011848653145364
237,5,10.603850082329503
238,4,9.120253897923412
239,1,10.80423711989569
240,9,6.56109645410492
241,10,6.0032902369926076
242,11,9.071384001975341
243,3,5.515180207988573
244,2,9.818515328452825
245,9,7.53996020798305
246,4,9.716153955210164
247,14,7.21533519910088
248,11,11.888323565007733
249,11,9.216706653407694
250,11,8.445921311781357
251,15,9.38602716550095
252,3,5.527764199155249
253,7,4.193130859937398
254,13,8.91564125611739
255,0,7.4697371691864864
256,12,8.434833956789468
257,7,6.263573424525941
258,3,8.780956283512618
259,6,4.945946432856439
260,10,11.552907326964197
261,11,6.583434235572635
262,7,6.875855706834846
263,3,7.989898125601652
264,11,9.164292955304022
265,2,4.85189860103075
266,5,7.826059341184139
267,9,10.32825475738089
268,12,9.695055263398864
269,6,8.45926802648269
270,8,8.986141514410274
271,7,6.558628801739781
272,2,6.335907592724762
273,6,11.236500738704398
274,0,8.66610059092068
275,6,5.028844950228044
276,15,8.643429301980168
277,5,9.16936701925569
278,9,8.793912794953226
279,9,10.549719524367474
280,4,8.568862237975704
281,4,7.154557138462819
282,7,5.247907268198538
283,6,7.243074073651972
284,1,9.143093719628686
285,7,11.937426761697214
286,8,9.079062030439951
287,14,12.249487940399254
288,4,6.565795624583421
289,6,6.844367348542968
290,13,6.777161265573888
291,12,7.57512735710118
292,7,9.897312948068567
293,9,10.795154397745847
294,12,7.058997604822858
295,11,5.954395167383003
296,14,5.125624586388147
297,13,7.20865230522696
298,3,9.779322078052822
299,16,9.102934406486527
300,8,8.572893100903459
301,6,8.919789821591259
302,5,8.580301385642398
303,1,11.035943679760335
304,10,6.358572248423374
305,16,11.22642597454044
306,13,7.232209674886216
307,0,4.500871339687031
308,5,5.5163699861383
309,13,8.564119925557536
310,15,9.54962737899788
311,11,7.577317253569065
312,12,7.754674883594284
313,8,7.716735618258166
314,10,5.011786044829673
315,13,12.560434859998768
316,4,4.541204606270915
317,1,6.7594250118130494
318,5,12.358112481692114
319,14,10.97728619317427
320,0,4.905568032931195
321,16,7.142544950672613
322,5,9.799385958844775
323,7,11.740644636512936
324,3,9.44109916192496
325,6,4.839812285722338
326,6,5.897361922826185
327,10,10.70364871807102
328,2,6.267212293751448
329,13,5.88621843579761
330,4,8.780120209606132
331,11,7.531382165808838
332,7,6.6418741021073835
333,13,9.95012033725672
334,7,5.709879586056139
335,5,7.295861202668618
336,8,8.710367806506655
337,6,7.417242326987306
338,16,9.009896142957688
339,16,10.702694561831926
340,8,7.761853793884808
341,0,10.87958647454199
342,10,6.462914960521185
343,1,7.31978884033667
344,16,7.217048547335307
345,13,8.011941055804543
346,12,8.607380670763265
347,13,10.233542234115395
348,6,9.460572876223287
349,13,8.148225841354604
350,13,7.596403456895696
351,9,3.7307993293995807
352,10,4.963036629496795
353,12,7.921769954587805
354,14,7.305210261624326
355,14,10.88124464211107
356,3,9.465975988427891
