,worker_id,package_id,filling_id,weight,operation,label
0,9,799,-1,0.5470345661998154,PUT,False
1,13,597,-1,0.5453498930132575,PUT,False
2,11,772,-1,0.3443723282362634,PUT,False
3,4,589,-1,0.34744374629740626,PUT,False
4,10,322,-1,0.3433125669739056,PUT,False
5,7,834,-1,0.5468006960689156,PUT,False
6,7,660,-1,0.3425882584578631,PUT,False
7,4,439,-1,0.34583016865916644,PUT,False
8,14,913,-1,0.5669417519924739,PUT,False
9,2,842,-1,0.34682856215815333,PUT,False
10,5,882,-1,0.5516473347505919,PUT,False
11,4,520,-1,0.34776321800330207,PUT,False
12,14,133,-1,0.3466067786046304,PUT,False
13,13,295,-1,0.5522468518296543,PUT,False
14,11,821,-1,0.5444059106040136,PUT,False
15,12,902,-1,0.34681105635503656,PUT,False
16,4,787,-1,0.34479952570597383,PUT,False
17,3,2,-1,0.3453224975452285,PUT,False
18,1,626,-1,0.5611074892130222,PUT,False
19,2,716,-1,0.35247858692524314,PUT,False
20,13,103,-1,0.5678583671504104,PUT,False
21,4,714,-1,0.5513462244228486,PUT,False
22,7,894,-1,0.5484208067267757,PUT,False
23,5,361,-1,0.5514553406981528,PUT,False
24,12,107,-1,0.5542237318339018,PUT,False
25,7,301,-1,0.5706355040465279,PUT,False
26,6,808,-1,0.34549076660162925,PUT,False
27,3,411,-1,0.3464817989651346,PUT,False
28,6,115,-1,0.5578416213735296,PUT,False
29,6,115,1,0.0,END,False
30,13,268,-1,0.3460144455652284,PUT,False
31,11,122,-1,0.34872875423944266,PUT,False
32,11,122,0,0.0,END,False
33,7,482,-1,0.34801305445703595,PUT,False
34,12,787,-1,0.5743148765033157,PUT,False
35,4,356,-1,0.3458113530911369,PUT,False
36,13,529,-1,0.5342027998566711,PUT,False
37,0,324,-1,0.343928837925308,PUT,False
38,10,163,-1,0.5509470390333364,PUT,False
39,14,59,-1,0.3505764186145349,PUT,False
40,4,933,-1,0.345731263251446,PUT,False
41,8,165,-1,0.34550688875440566,PUT,False
42,4,491,-1,0.34410136875970393,PUT,False
43,11,563,-1,0.5727225801111175,PUT,False
44,11,563,1,0.0,END,False
