,worker_id,busket_id,product_id,weight,operation,label
0,8,241,30,0.8741869826256686,PUT,False
1,14,924,84,0.016206517491330535,PUT,False
2,9,761,30,0.8550231468135443,PUT,False
3,8,441,83,0.6449156179013522,PUT,False
4,3,601,83,0.6467617320623339,PUT,False
5,2,84,33,0.02053098146818967,PUT,False
6,6,35,26,0.455666532069641,PUT,False
7,2,521,41,0.5836086890441725,PUT,False
8,9,308,83,0.6442278293881091,PUT,False
9,14,571,62,0.8285522603550828,PUT,False
10,3,564,93,0.8703590482497301,PUT,False
11,7,79,67,0.5836823774327603,PUT,False
12,9,249,83,0.6464741514051769,PUT,False
13,0,118,12,0.20889841825407016,PUT,False
14,4,126,8,0.8794503910388531,PUT,False
15,9,196,75,0.8505943804774474,PUT,False
16,8,389,9,0.7126699912032856,PUT,False
17,2,916,66,0.30033438008850133,PUT,False
18,6,126,42,0.6333428019430009,PUT,False
19,10,583,38,0.22973567643899498,PUT,False
20,14,899,90,0.44262663940419256,PUT,False
21,2,404,29,0.538168673227866,PUT,False
22,7,978,55,0.678237987251456,PUT,False
23,5,226,26,0.45605612887717467,PUT,False
24,1,817,40,0.6345458114081736,PUT,False
25,3,942,92,0.7666142309601497,PUT,False
26,2,181,13,0.7665158452283922,PUT,False
27,3,523,8,0.8827928554331838,PUT,False
28,8,841,96,0.01123741184052497,PUT,False
29,6,136,49,0.9711948205179869,PUT,False
30,8,931,27,0.3748053605980159,PUT,False
31,10,11,26,0.4533113514844518,PUT,False
32,3,774,37,0.12055002222337532,PUT,False
33,3,348,11,1.0293048952095687,PUT,False
34,1,17,49,0.9612156222743532,PUT,False
35,13,441,27,0.37570610567650453,PUT,False
36,13,16,90,0.43261984830382383,PUT,False
37,14,39,32,0.8594771226901099,PUT,False
38,4,585,27,0.36735735817715764,PUT,False
39,12,875,53,0.3167236587670779,PUT,False
40,2,397,1,0.20360784231257154,PUT,False
41,10,864,52,0.3921159247073515,PUT,False
42,9,229,91,0.5418664089927103,PUT,False
43,4,710,71,0.035414814006491636,PUT,False
44,11,303,68,0.06798763497102472,PUT,False
45,8,701,34,0.4931805315951866,PUT,False
46,14,162,43,0.7147980697218141,PUT,False
47,3,347,2,0.534444338920872,PUT,False
48,14,79,87,0.08926678371355115,PUT,False
49,0,590,99,0.41846939099732666,PUT,False
50,7,44,13,0.7135374134474058,PUT,False
51,5,425,76,0.8938879093386071,PUT,False
